pitcher_id,pitch_type,n_pitches,velo,ivb,hb,extension,release_height,release_side,spin_rate,spin_axis_sin,spin_axis_cos,throws,usage_pct,year,pitcher_name,level
456501,CH,37,81.9,4.1967567567567565,-10.579459459459459,5.786486486486487,5.607567567567568,-2.3197297297297297,1284.3513513513512,-0.8007042454191874,-0.5944746999139221,R,0.16666666666666666,2024,Johnny Cueto,AAA
456501,FF,58,90.61724137931034,13.78551724137931,-9.304137931034482,5.781034482758621,5.663793103448276,-2.2629310344827585,2119.1206896551726,-0.6836896253661467,-0.724184252995377,R,0.26126126126126126,2024,Johnny Cueto,AAA
456501,SI,61,90.64754098360656,9.114098360655738,-14.051803278688524,5.79344262295082,5.70016393442623,-2.131639344262295,2023.655737704918,-0.6469056903289664,-0.759843636408514,R,0.2747747747747748,2024,Johnny Cueto,AAA
456501,SL,66,84.29848484848485,6.869090909090909,1.5345454545454547,5.683333333333334,5.668181818181819,-2.369393939393939,2172.2272727272725,-0.4238523921676336,-0.8704564911624766,R,0.2972972972972973,2024,Johnny Cueto,AAA
476595,CU,53,74.20188679245283,-14.73056603773585,10.913207547169812,6.307547169811321,6.349811320754718,-0.5630188679245283,2604.2075471698113,-0.5422884909024395,0.8375205846134501,L,0.18861209964412812,2024,Lucas Luetge,AAA
476595,FC,131,85.63740458015268,4.908091603053435,4.6552671755725195,6.33587786259542,6.22824427480916,-0.8136641221374046,2565.992366412214,-0.3692036332429466,-0.886499672093479,L,0.46619217081850534,2024,Lucas Luetge,AAA
476595,ST,97,76.5618556701031,-1.2408247422680412,18.68041237113402,6.268041237113402,5.915051546391752,-1.1798969072164949,2670.556701030928,-0.872801082358803,0.47493821334527947,L,0.34519572953736655,2024,Lucas Luetge,AAA
502179,CH,39,82.68461538461538,4.52923076923077,-14.566153846153847,6.343589743589744,5.450256410256411,-1.4607692307692308,1444.5384615384614,-0.8741755233896953,-0.4784871104561753,R,0.11470588235294117,2024,Paolo Espino,AAA
502179,CU,91,69.71428571428571,-16.912087912087912,15.155604395604396,6.450549450549451,5.651868131868133,-1.0480219780219782,2928.5824175824177,0.6027900462948976,0.7467251578426214,R,0.2676470588235294,2024,Paolo Espino,AAA
502179,FF,154,87.07337662337662,18.752727272727274,-3.165974025974026,6.542207792207792,5.751428571428572,-0.8993506493506493,2186.090909090909,-0.3694534875695182,-0.9241546201201495,R,0.45294117647058824,2024,Paolo Espino,AAA
502179,ST,56,75.05,0.16071428571428567,18.732857142857142,6.398214285714286,5.551964285714286,-1.2430357142857142,2636.535714285714,0.8656670878305983,0.38794216305248536,R,0.16470588235294117,2024,Paolo Espino,AAA
503449,FF,37,90.59189189189189,17.94162162162162,-6.778378378378378,5.705405405405405,6.51972972972973,-1.3345945945945947,2000.4054054054054,-0.41050639836162395,-0.9104258502641719,R,0.42045454545454547,2024,Wily Peralta,AAA
503449,FS,24,78.70416666666667,9.445,-11.49,5.720833333333334,6.550416666666667,-1.34875,1249.5833333333333,-0.604694089106869,-0.7928641941965547,R,0.2727272727272727,2024,Wily Peralta,AAA
503449,SL,27,79.17037037037036,4.222222222222222,1.5333333333333332,5.492592592592593,6.485185185185185,-1.5888888888888888,2069.3703703703704,0.2350080665918386,-0.7312704559763952,R,0.3068181818181818,2024,Wily Peralta,AAA
516853,FC,37,95.08108108108108,9.995675675675676,3.9632432432432436,6.054054054054054,6.271891891891892,-1.493783783783784,2269.864864864865,-0.07152627245847704,-0.9772754802662635,R,0.5873015873015873,2024,Wilking Rodríguez,AAA
516853,FF,26,96.76538461538462,14.192307692307692,-1.8092307692307692,6.134615384615385,6.1657692307692304,-1.4626923076923077,2206.076923076923,-0.2983411501139697,-0.94855388532032,R,0.4126984126984127,2024,Wilking Rodríguez,AAA
518633,FF,32,90.384375,16.245,-0.96,6.659375,6.1690625,-0.549375,2057.71875,0.26496803704253363,-0.961487438955289,L,1.0,2024,Danny Duffy,AAA
527054,CU,26,74.97307692307692,-0.35076923076923083,12.632307692307693,6.111538461538462,5.193076923076924,-2.6146153846153846,2619.0,0.9315217538781896,0.3052287788915772,R,0.18439716312056736,2024,Julio Teheran,AAA
527054,FC,26,84.9346153846154,7.716923076923077,-2.4092307692307693,6.18076923076923,5.091923076923077,-2.6107692307692307,2323.923076923077,-0.6594266550847946,-0.7235756615662317,R,0.18439716312056736,2024,Julio Teheran,AAA
527054,SI,89,88.88876404494383,1.6031460674157305,-14.509213483146066,6.295505617977527,4.989887640449439,-2.677752808988764,2162.7977528089887,-0.8441287754227029,-0.5004135486275063,R,0.6312056737588653,2024,Julio Teheran,AAA
