pitcher_id,pitch_type,n_pitches,velo,ivb,hb,extension,release_height,release_side,spin_rate,spin_axis_sin,spin_axis_cos,throws,usage_pct,year,pitcher_name
424144,FF,39,89.52051282051282,15.52,-11.621538461538462,6.3076923076923075,5.745897435897436,-2.1294871794871795,2151.846153846154,0.6960938296928626,-0.7114120518786461,L,0.13636363636363635,2020,Oliver Pérez
424144,SI,123,89.94065040650408,7.481951219512195,-17.81170731707317,6.332520325203252,5.345121951219513,-2.627317073170732,2101.8048780487807,0.7273868763733435,-0.5803285537773293,L,0.43006993006993005,2020,Oliver Pérez
424144,SL,124,76.04758064516129,-1.1564516129032258,9.785806451612904,6.184677419354839,5.288951612903226,-2.5601612903225806,2191.6048387096776,-0.8342126921344832,0.46016661696475597,L,0.43356643356643354,2020,Oliver Pérez
425794,CH,24,81.83749999999999,6.995,-13.65,6.6000000000000005,6.171250000000001,-1.4025,1679.1666666666667,-0.7213704956877027,-0.6886175015426045,R,0.023952095808383235,2020,Adam Wainwright
425794,CU,385,73.56441558441558,-14.100779220779222,16.77194805194805,6.488311688311688,6.299844155844156,-1.1874025974025972,2788.475324675325,0.6992035135687688,0.6932086005594679,R,0.3842315369261477,2020,Adam Wainwright
425794,FC,219,85.04337899543378,6.103561643835617,6.028493150684931,6.632420091324201,6.223424657534247,-1.2047945205479453,2344.27397260274,0.3286221395167389,-0.8731839799625862,R,0.218562874251497,2020,Adam Wainwright
425794,FF,99,89.12323232323233,14.427878787878788,-1.987878787878788,6.6909090909090905,6.194242424242424,-1.1623232323232322,2222.020202020202,-0.3108542838651745,-0.937088657047232,R,0.09880239520958084,2020,Adam Wainwright
425794,SI,275,89.36545454545454,11.389090909090909,-12.18981818181818,6.689454545454545,6.133890909090909,-1.2027636363636363,2188.9745454545455,-0.39813027814588114,-0.8943286505266559,R,0.2744510978043912,2020,Adam Wainwright
425844,CH,249,86.18353413654619,4.259277108433735,-13.0944578313253,5.971084337349398,6.245180722891566,-1.3130923694779115,1668.838056680162,-0.6897813061038865,-0.7116024161618414,R,0.2320596458527493,2020,Zack Greinke
425844,CU,172,70.54069767441861,-11.026046511627907,10.71,5.941860465116279,6.267732558139534,-1.0819767441860464,2426.4651162790697,0.7323698126807803,0.6653786660525571,R,0.1602982292637465,2020,Zack Greinke
425844,FF,471,88.16900212314225,17.32127388535032,-1.236687898089172,6.026539278131635,6.336602972399151,-1.1189171974522292,2321.844680851064,-0.25148827124632417,-0.9513881647664867,R,0.43895619757688725,2020,Zack Greinke
425844,SL,181,84.4232044198895,5.405303867403315,6.602651933701657,5.993922651933702,6.318674033149172,-1.178232044198895,2421.6795580110497,0.4297429392033146,-0.811819439138679,R,0.16868592730661697,2020,Zack Greinke
433589,CH,66,81.31060606060606,14.952727272727273,-10.294545454545455,7.18,5.618787878787878,-2.1915151515151514,1758.2424242424242,-0.3877838450561048,-0.918931530593843,R,0.1864406779661017,2020,Yusmeiro Petit
433589,CU,37,74.38648648648649,-0.5935135135135134,12.784864864864865,6.924324324324324,5.83,-0.6491891891891892,2002.1891891891892,0.8896920287545622,0.4364993884667993,R,0.10451977401129943,2020,Yusmeiro Petit
433589,FC,96,84.44479166666666,15.40125,0.18250000000000002,7.077083333333333,5.7040625,-0.5871875,2133.65625,-0.10840418146162072,-0.9659651137959356,R,0.2711864406779661,2020,Yusmeiro Petit
433589,FF,155,88.14451612903225,17.654709677419355,-4.884387096774194,7.106451612903226,5.654903225806452,-1.004516129032258,2133.4064516129033,-0.3759845470375609,-0.9116498322379479,R,0.4378531073446328,2020,Yusmeiro Petit
434378,FF,40,94.925,19.338,-12.909,6.2,6.78225,-1.733,2524.35,-0.5416782905121467,-0.8381122789946082,R,0.5882352941176471,2020,Justin Verlander
434378,SL,28,87.11428571428571,7.015714285714286,4.5,6.235714285714286,6.749285714285714,-1.8060714285714285,2548.8571428571427,-0.09011491562089886,-0.9731957215566991,R,0.4117647058823529,2020,Justin Verlander
434671,CH,63,69.58412698412698,6.6000000000000005,-9.468571428571428,6.557142857142858,5.665555555555556,-0.5341269841269841,1261.3809523809523,-0.7211161957742974,-0.6746954931072009,R,0.06514994829369183,2020,Aníbal Sánchez
434671,CU,60,76.32666666666667,-1.8619999999999999,3.992,6.25,5.799166666666666,-0.41633333333333333,2027.1,0.9222716829273633,0.07777927928583865,R,0.06204756980351603,2020,Aníbal Sánchez
434671,FC,224,87.49241071428571,12.662142857142857,0.17892857142857146,6.242410714285714,5.851741071428571,-0.2675892857142857,2184.0758928571427,-0.20505753712356478,-0.9498962719274867,R,0.23164426059979318,2020,Aníbal Sánchez
